file,stem,k,n,status_text,status,objective_total,objective_avg_per_point,runtime_sec,mip_gap,lower_bound,upper_bound,medoids_1based,fail_reason
sonar.I,sonar,6,208.0,OK,2.0,1399.0279534420783,6.726095930009992,0.5653350353240967,0.0,1399.0279534420783,1399.0279534420783,58 114 124 133 158 192,
spherical_4d3c.i,spherical_4d3c,3,400.0,OK,2.0,224.18082680060968,0.5604520670015242,7.856174945831299,0.0,224.18082680060957,224.18082680060968,83 236 335,
spherical_4d3c.i,spherical_4d3c,4,400.0,OK,2.0,133.40123679610122,0.333503091990253,2.988469123840332,0.0,133.40123679610107,133.40123679610122,17 127 220 335,
spherical_4d3c.i,spherical_4d3c,5,400.0,OK,2.0,126.33366775490252,0.3158341693872563,3.1400020122528076,0.0,126.33366775490238,126.33366775490252,17 143 170 220 335,
spherical_4d3c.i,spherical_4d3c,6,400.0,OK,2.0,119.91078014281473,0.29977695035703683,3.265655994415283,0.0,119.91078014281455,119.91078014281473,17 143 170 211 235 335,
synthetic_control.i,synthetic_control,3,600.0,OK,2.0,4263.034430158756,7.105057383597926,15.887247085571289,0.0,4263.034430158755,4263.034430158756,3 294 362,
synthetic_control.i,synthetic_control,4,600.0,OK,2.0,4203.271687135903,7.005452811893172,13.845584869384766,0.0,4203.2716871359025,4203.271687135903,3 136 294 362,
synthetic_control.i,synthetic_control,5,600.0,OK,2.0,4155.170762066973,6.925284603444955,7.9174840450286865,0.0,4155.170762066972,4155.170762066973,3 15 136 268 362,
synthetic_control.i,synthetic_control,6,600.0,OK,2.0,4116.439534168425,6.860732556947375,8.90169095993042,8.263211254257506e-05,4116.099384073563,4116.439534168425,3 15 136 195 268 362,
vowel2.i,vowel2,3,528.0,OK,2.0,424.22052601419716,0.8034479659359794,9.259504079818726,0.0,424.220526014197,424.22052601419716,136 232 504,
vowel2.i,vowel2,4,528.0,OK,2.0,367.5746210284084,0.6961640549780462,10.610640048980713,0.0,367.57462102840833,367.5746210284084,156 254 373 489,
vowel2.i,vowel2,5,528.0,OK,2.0,318.7403148358611,0.6036748387042824,9.373335838317871,0.0,318.7403148358611,318.7403148358611,68 273 343 478 527,
vowel2.i,vowel2,6,528.0,OK,2.0,281.6791914962087,0.5334833172276681,11.51661992073059,0.0,281.6791914962087,281.6791914962087,58 63 269 343 372 501,
waveform.I,waveform,3,5000.0,FAILED_PROCESS,,,,,,,,,exitcode=-9
waveform.I,waveform,4,5000.0,FAILED_PROCESS,,,,,,,,,exitcode=-9
waveform.I,waveform,5,5000.0,FAILED_PROCESS,,,,,,,,,exitcode=-9
waveform.I,waveform,6,5000.0,FAILED_PROCESS,,,,,,,,,exitcode=-9
wdbc.I,wdbc,3,569.0,OK,2.0,2271.0315764482866,3.9912681484152666,15.421704053878784,0.0,2271.031576448286,2271.0315764482866,216 363 434,
wdbc.I,wdbc,4,569.0,OK,2.0,2185.2312100207464,3.8404766432702044,25.447926998138428,0.0,2185.231210020746,2185.2312100207464,75 216 223 434,
wdbc.I,wdbc,5,569.0,OK,2.0,2113.7732294884554,3.7148914402257565,33.17047905921936,7.203693642795892e-05,2113.6209597406996,2113.7732294884554,75 216 223 301 517,
wdbc.I,wdbc,6,569.0,OK,2.0,2048.5864792179227,3.6003277314901982,37.91295909881592,9.475942944018775e-05,2048.392356331993,2048.5864792179227,205 230 301 325 517 546,
wine.i,wine,3,178.0,OK,2.0,499.52010907925444,2.806292747636261,0.4691731929779053,0.0,499.5201090792544,499.52010907925444,36 107 149,
wine.i,wine,4,178.0,OK,2.0,476.0667340521548,2.6745322137761507,0.7600369453430176,0.0,476.0667340521546,476.0667340521548,49 82 89 175,
wine.i,wine,5,178.0,OK,2.0,457.70632866333267,2.5713838688951274,0.7424969673156738,0.0,457.70632866333267,457.70632866333267,35 57 82 89 149,
wine.i,wine,6,178.0,OK,2.0,442.92802874531446,2.4883597120523286,0.6924710273742676,0.0,442.92802874531446,442.92802874531446,35 57 82 89 149 164,
yeast.i,yeast,3,1484.0,OK,2.0,2715.0019127648375,1.8295161137229363,140.24552202224731,0.0,2715.0019127648366,2715.0019127648375,78 349 1347,
yeast.i,yeast,4,1484.0,OK,2.0,2570.948466035779,1.7324450579755923,271.4214081764221,0.0,2570.948466035778,2570.948466035779,643 781 911 1347,
yeast.i,yeast,5,1484.0,OK,2.0,2439.267909533425,1.643711529335192,158.95397210121155,0.0,2439.267909533425,2439.267909533425,78 179 781 792 881,
yeast.i,yeast,6,1484.0,OK,2.0,2326.449697412082,1.5676884753450688,136.77868604660034,0.0,2326.4496974120807,2326.449697412082,78 179 251 781 792 881,
