config,file,n,k,alpha,construct_mode,ls_mode,reactive_alphas,reactive_block,sample_size,iterations,time_limit_s,timed_out,max_value,size,feasible,time_s,time_to_solution_s,elements
GRASP_FI_alpha=0.050000,aggregation.I,788,4,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.535323,4,true,1493,1493,350 524 125 625
RPG_p=20,aggregation.I,788,4,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.535323,4,true,505,505,350 524 625 125
GRASP_POP_alpha=0.050000,aggregation.I,788,4,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.535323,4,true,648,648,350 625 125 524
GRASP_WLS_alpha=0.050000,aggregation.I,788,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.578631,4,true,10002,9459,250 619 56 516
GRASP_alpha=0.050000,aggregation.I,788,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.469258,5,true,1104,1104,625 391 524 125 234
GRASP_FI_alpha=0.050000,aggregation.I,788,5,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.469258,5,true,3431,3431,125 234 391 524 625
RPG_p=20,aggregation.I,788,5,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.469258,5,true,4938,4938,625 524 391 234 125
GRASP_POP_alpha=0.050000,aggregation.I,788,5,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.469258,5,true,1194,1194,524 125 625 391 234
GRASP_WLS_alpha=0.050000,aggregation.I,788,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.495006,5,true,10058,1653,437 124 624 241 523
GRASP_alpha=0.050000,aggregation.I,788,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.423974,6,true,1327,1327,723 391 124 635 524 234
GRASP_FI_alpha=0.050000,aggregation.I,788,6,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-0.424036,6,true,12023,3356,124 392 524 635 723 239
RPG_p=20,aggregation.I,788,6,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-0.424036,6,true,10505,3510,524 635 124 239 392 723
GRASP_POP_alpha=0.050000,aggregation.I,788,6,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.423974,6,true,2507,2507,524 391 234 635 723 124
GRASP_WLS_alpha=0.050000,aggregation.I,788,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.447763,6,true,10100,3686,429 741 127 524 232 637
GRASP_alpha=0.050000,aggregation.I,788,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.203971,20,true,46043,46043,347 563 285 498 10 236 419 523 190 768 698 602 723 129 152 457 95 59 353 637
GRASP_FI_alpha=0.050000,aggregation.I,788,20,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-0.202248,20,true,73027,73026,95 16 128 152 190 402 321 417 236 278 445 555 524 698 723 768 60 497 637 602
RPG_p=20,aggregation.I,788,20,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-0.204976,20,true,51231,51231,153 723 95 556 190 768 498 250 322 268 16 540 443 59 402 604 624 657 698 372
GRASP_POP_alpha=0.050000,aggregation.I,788,20,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-0.202002,20,true,66091,66091,723 698 554 508 768 190 604 637 70 152 19 235 330 128 286 407 252 372 101 444
GRASP_WLS_alpha=0.050000,aggregation.I,788,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.212915,20,true,10182,7168,443 30 602 242 524 631 150 364 742 767 185 84 382 290 563 497 666 44 701 453
GRASP_alpha=0.050000,aggregation.I,788,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.180959,25,true,89795,89795,278 150 604 322 101 161 698 768 396 555 79 723 190 524 44 624 657 497 372 235 251 428 10 129 457
GRASP_FI_alpha=0.050000,aggregation.I,788,25,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-0.179086,25,true,94416,94416,653 428 10 79 44 100 156 190 235 251 372 402 458 498 538 515 556 602 701 633 723 768 128 331 286
RPG_p=20,aggregation.I,788,25,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-0.182575,25,true,105312,105312,489 528 768 724 190 252 555 10 406 742 443 350 391 285 235 604 657 698 624 44 111 86 156 129 330
GRASP_POP_alpha=0.050000,aggregation.I,788,25,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-0.179998,25,true,87256,87255,768 723 70 428 128 19 602 152 497 190 250 101 626 533 290 652 457 697 672 563 518 396 331 372 243
GRASP_WLS_alpha=0.050000,aggregation.I,788,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.188243,25,true,10376,3530,415 742 135 542 624 239 343 47 778 188 604 698 508 457 93 290 156 9 250 653 560 397 716 112 350
GRASP_alpha=0.050000,banknote_authentication.I,1372,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-1.241752,3,true,10287,855,169 678 819
GRASP_FI_alpha=0.050000,banknote_authentication.I,1372,3,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-1.241752,3,true,10526,1521,678 819 169
RPG_p=20,banknote_authentication.I,1372,3,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-1.241752,3,true,10828,3608,819 169 678
GRASP_POP_alpha=0.050000,banknote_authentication.I,1372,3,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-1.241752,3,true,11137,1338,678 819 169
GRASP_WLS_alpha=0.050000,banknote_authentication.I,1372,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-1.257833,3,true,10088,1318,761 1261 296
GRASP_alpha=0.050000,banknote_authentication.I,1372,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-1.111842,4,true,3101,3101,296 1190 654 1063
GRASP_FI_alpha=0.050000,banknote_authentication.I,1372,4,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-1.111842,4,true,3107,3107,296 654 1063 1190
RPG_p=20,banknote_authentication.I,1372,4,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-1.111842,4,true,4969,4969,654 296 1190 1063
GRASP_POP_alpha=0.050000,banknote_authentication.I,1372,4,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-1.112990,4,true,11319,2142,167 1190 1063 628
GRASP_WLS_alpha=0.050000,banknote_authentication.I,1372,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-1.132125,4,true,10217,2907,1251 696 1030 734
GRASP_alpha=0.050000,banknote_authentication.I,1372,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-1.010257,5,true,6986,6986,1190 1063 262 628 913
GRASP_FI_alpha=0.050000,banknote_authentication.I,1372,5,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-1.010257,5,true,4069,4069,262 628 913 1063 1190
RPG_p=20,banknote_authentication.I,1372,5,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-1.010257,5,true,5753,5753,1063 628 262 1190 913
GRASP_POP_alpha=0.050000,banknote_authentication.I,1372,5,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-1.010257,5,true,3361,3361,1190 628 1063 262 913
GRASP_WLS_alpha=0.050000,banknote_authentication.I,1372,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-1.030746,5,true,10005,6859,1258 262 1063 258 845
GRASP_alpha=0.050000,banknote_authentication.I,1372,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.940204,6,true,13761,7389,1063 1190 114 628 1035 108
GRASP_FI_alpha=0.050000,banknote_authentication.I,1372,6,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.938011,6,true,11136,11136,264 628 108 1190 1063 1333
RPG_p=20,banknote_authentication.I,1372,6,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-0.952645,6,true,14338,14338,1190 1333 360 348 955 67
GRASP_POP_alpha=0.050000,banknote_authentication.I,1372,6,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.938011,6,true,14780,14780,628 1063 1333 1190 264 108
GRASP_WLS_alpha=0.050000,banknote_authentication.I,1372,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.988080,6,true,10219,553,1123 296 1274 346 260 1096
GRASP_alpha=0.050000,banknote_authentication.I,1372,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.539889,20,true,189875,189875,966 799 323 1137 946 1260 666 265 196 1081 1205 166 543 185 1360 1192 201 318 408 1189
GRASP_FI_alpha=0.050000,banknote_authentication.I,1372,20,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-0.543444,20,true,191362,191362,201 26 166 32 111 185 323 408 514 543 966 1081 1090 921 946 1128 1137 1192 1260 1360
RPG_p=20,banknote_authentication.I,1372,20,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-0.546801,20,true,206707,206707,1260 1192 26 166 408 309 1081 1317 323 201 421 124 1205 927 1137 1123 1088 329 243 860
GRASP_POP_alpha=0.050000,banknote_authentication.I,1372,20,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-0.541326,20,true,177002,177002,201 996 166 966 1205 1081 323 1192 1260 1137 543 185 946 265 666 318 196 927 408 932
GRASP_WLS_alpha=0.050000,banknote_authentication.I,1372,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.579342,20,true,13495,13495,338 1259 167 346 1056 1035 1187 48 144 957 681 134 1048 1205 741 1145 1088 932 667 525
GRASP_alpha=0.050000,banknote_authentication.I,1372,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.492194,25,true,325121,325121,323 166 1205 1192 543 1360 860 1081 1137 1065 1145 946 408 1048 318 421 201 293 1049 185 1034 196 348 392 441
GRASP_FI_alpha=0.050000,banknote_authentication.I,1372,25,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-0.493668,25,true,346800,346800,185 201 309 348 392 408 421 293 394 897 996 166 176 323 932 946 1049 1065 1081 1137 1145 1192 1205 240 318
RPG_p=20,banknote_authentication.I,1372,25,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-0.491439,25,true,393538,393538,309 243 1034 297 1065 323 1205 1048 648 543 185 1081 201 1178 1137 514 1192 1145 946 932 1049 1165 408 26 421
GRASP_POP_alpha=0.050000,banknote_authentication.I,1372,25,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-0.493506,25,true,340318,340318,996 1260 1137 26 408 421 514 201 1205 648 1217 1192 1081 185 166 543 323 946 1360 240 929 1049 804 309 441
GRASP_WLS_alpha=0.050000,banknote_authentication.I,1372,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.523946,25,true,13380,6890,745 390 833 550 934 485 913 323 771 186 804 1205 1003 940 166 173 667 615 1250 591 273 733 1112 293 648
GRASP_alpha=0.050000,broken-ring.i,800,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.803858,3,true,754,754,773 214 490
GRASP_FI_alpha=0.050000,broken-ring.i,800,3,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.803858,3,true,481,481,214 490 773
RPG_p=20,broken-ring.i,800,3,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.803858,3,true,938,938,773 490 214
GRASP_POP_alpha=0.050000,broken-ring.i,800,3,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.803858,3,true,1523,1523,773 214 490
GRASP_WLS_alpha=0.050000,broken-ring.i,800,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.840136,3,true,10040,5365,768 412 537
GRASP_alpha=0.050000,broken-ring.i,800,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.608921,4,true,520,520,214 281 192 527
GRASP_FI_alpha=0.050000,broken-ring.i,800,4,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.608921,4,true,518,518,192 281 214 527
RPG_p=20,broken-ring.i,800,4,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.608921,4,true,720,720,281 192 527 214
GRASP_POP_alpha=0.050000,broken-ring.i,800,4,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.608921,4,true,610,610,527 281 192 214
GRASP_WLS_alpha=0.050000,broken-ring.i,800,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.659932,4,true,10021,998,616 473 214 465
GRASP_alpha=0.050000,broken-ring.i,800,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.515006,5,true,1760,1760,398 248 396 519 687
GRASP_FI_alpha=0.050000,broken-ring.i,800,5,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.515006,5,true,2308,2308,248 519 398 687 396
RPG_p=20,broken-ring.i,800,5,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.515006,5,true,1158,1158,398 687 248 519 396
GRASP_POP_alpha=0.050000,broken-ring.i,800,5,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.515006,5,true,2173,2173,248 519 398 396 687
GRASP_WLS_alpha=0.050000,broken-ring.i,800,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.520605,5,true,10055,6951,621 519 330 361 497
GRASP_alpha=0.050000,broken-ring.i,800,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.468326,6,true,5668,5668,248 435 29 692 398 282
GRASP_FI_alpha=0.050000,broken-ring.i,800,6,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.468326,6,true,2678,2678,248 282 398 692 435 29
RPG_p=20,broken-ring.i,800,6,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.468326,6,true,1796,1796,248 282 29 398 435 692
GRASP_POP_alpha=0.050000,broken-ring.i,800,6,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.468326,6,true,3127,3127,248 398 435 282 29 692
GRASP_WLS_alpha=0.050000,broken-ring.i,800,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.477389,6,true,10139,3950,785 56 94 537 412 474
GRASP_alpha=0.050000,broken-ring.i,800,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.207965,20,true,61431,61431,759 635 403 231 651 579 615 312 117 450 461 64 469 613 453 278 297 328 712 8
GRASP_FI_alpha=0.050000,broken-ring.i,800,20,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-0.205598,20,true,48830,48830,49 64 117 166 231 278 297 304 312 328 461 579 612 403 663 669 777 469 716 798
RPG_p=20,broken-ring.i,800,20,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-0.207226,20,true,66504,66504,798 251 278 397 297 469 166 403 304 690 670 328 344 303 613 669 182 49 2 157
GRASP_POP_alpha=0.050000,broken-ring.i,800,20,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-0.206956,20,true,66900,66900,579 304 278 231 328 64 297 469 403 450 117 780 615 624 651 708 312 461 635 730
GRASP_WLS_alpha=0.050000,broken-ring.i,800,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.221500,20,true,10712,10712,607 234 245 443 412 479 750 426 450 340 403 22 449 619 695 351 7 651 763 524
GRASP_alpha=0.050000,broken-ring.i,800,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.182654,25,true,98816,98816,572 453 631 777 8 719 312 49 579 166 469 635 753 461 612 328 397 278 182 251 697 343 297 730 117
GRASP_FI_alpha=0.050000,broken-ring.i,800,25,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-0.181566,25,true,103080,103080,278 2 8 49 157 166 251 182 312 328 344 397 403 453 461 469 297 635 697 719 730 753 631 612 777
RPG_p=20,broken-ring.i,800,25,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.181547,25,true,86551,86551,612 798 328 697 635 403 312 397 278 8 610 251 2 469 49 461 166 730 453 344 182 777 297 157 624
GRASP_POP_alpha=0.050000,broken-ring.i,800,25,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-0.181613,25,true,119286,119286,567 297 328 278 251 397 145 312 182 461 49 166 8 539 612 777 635 615 453 157 651 344 730 2 624
GRASP_WLS_alpha=0.050000,broken-ring.i,800,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.193941,25,true,10185,4163,782 177 321 469 537 124 584 731 436 85 263 405 101 624 2 677 633 35 798 605 597 397 392 567 447
GRASP_alpha=0.050000,bupa.I,345,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-1.761512,3,true,47,47,65 278 166
GRASP_FI_alpha=0.050000,bupa.I,345,3,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-1.761512,3,true,57,57,65 166 278
RPG_p=20,bupa.I,345,3,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-1.761512,3,true,41,41,65 166 278
GRASP_POP_alpha=0.050000,bupa.I,345,3,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-1.761512,3,true,266,266,166 65 278
GRASP_WLS_alpha=0.050000,bupa.I,345,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-1.761512,3,true,10007,4033,278 65 166
GRASP_alpha=0.050000,bupa.I,345,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-1.659902,4,true,476,476,245 257 137 166
GRASP_FI_alpha=0.050000,bupa.I,345,4,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-1.660034,4,true,10036,427,65 74 166 137
RPG_p=20,bupa.I,345,4,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-1.659902,4,true,446,446,166 137 257 245
GRASP_POP_alpha=0.050000,bupa.I,345,4,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-1.660034,4,true,10002,6057,74 65 137 166
GRASP_WLS_alpha=0.050000,bupa.I,345,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-1.660034,4,true,10009,9010,137 65 166 74
GRASP_alpha=0.050000,bupa.I,345,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-1.571809,5,true,425,425,267 200 257 148 166
GRASP_FI_alpha=0.050000,bupa.I,345,5,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-1.571809,5,true,948,948,148 200 257 267 166
RPG_p=20,bupa.I,345,5,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-1.571809,5,true,394,394,257 267 200 166 148
GRASP_POP_alpha=0.050000,bupa.I,345,5,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-1.571809,5,true,358,358,257 200 267 148 166
GRASP_WLS_alpha=0.050000,bupa.I,345,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-1.586172,5,true,10008,5217,257 305 147 274 267
GRASP_alpha=0.050000,bupa.I,345,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-1.514852,6,true,777,777,174 267 257 137 200 318
GRASP_FI_alpha=0.050000,bupa.I,345,6,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-1.514852,6,true,1293,1293,257 174 137 200 267 318
RPG_p=20,bupa.I,345,6,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-1.514852,6,true,1645,1645,318 174 200 137 257 267
GRASP_POP_alpha=0.050000,bupa.I,345,6,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-1.514852,6,true,1267,1267,257 267 174 200 318 137
GRASP_WLS_alpha=0.050000,bupa.I,345,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-1.519977,6,true,10015,1993,148 65 166 74 83 267
GRASP_alpha=0.050000,bupa.I,345,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-1.150761,20,true,10292,10292,45 167 83 100 65 169 267 342 227 180 79 138 86 220 133 315 151 119 148 232
GRASP_FI_alpha=0.050000,bupa.I,345,20,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-1.147992,20,true,10364,3102,267 252 227 137 65 175 86 342 134 220 11 45 133 180 151 167 138 232 246 315
RPG_p=20,bupa.I,345,20,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-1.150051,20,true,12708,12708,147 169 188 100 267 151 132 315 232 245 168 252 45 13 254 148 246 86 119 264
GRASP_POP_alpha=0.050000,bupa.I,345,20,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-1.151974,20,true,11946,3973,267 148 65 74 268 175 232 151 180 69 188 252 315 306 220 133 164 227 287 274
GRASP_WLS_alpha=0.050000,bupa.I,345,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-1.158001,20,true,10005,3068,137 65 166 74 267 85 175 268 299 315 168 151 228 342 138 69 164 79 133 320
GRASP_alpha=0.050000,bupa.I,345,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-1.088202,25,true,15637,7852,163 267 65 137 227 315 169 168 86 134 220 338 223 246 279 133 252 166 138 103 328 232 342 45 201
GRASP_FI_alpha=0.050000,bupa.I,345,25,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-1.082545,25,true,10673,10673,227 267 133 13 45 86 148 151 119 169 180 117 167 138 201 232 246 252 279 245 315 320 90 342 223
RPG_p=20,bupa.I,345,25,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-1.086616,25,true,12459,12459,151 254 232 86 148 169 267 168 13 246 69 253 245 223 320 302 23 133 315 166 138 90 74 188 164
GRASP_POP_alpha=0.050000,bupa.I,345,25,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-1.086791,25,true,15048,15048,148 167 267 268 65 180 232 220 151 287 133 169 315 252 274 342 84 227 246 138 334 45 67 134 223
GRASP_WLS_alpha=0.050000,bupa.I,345,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-1.098619,25,true,10165,6115,287 90 167 267 200 163 74 156 227 252 148 232 169 13 341 188 268 180 134 138 320 223 246 330 245
GRASP_alpha=0.050000,chart.i,600,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-7.708550,3,true,106,106,293 361 14
GRASP_FI_alpha=0.050000,chart.i,600,3,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-7.708550,3,true,60,60,293 361 14
RPG_p=20,chart.i,600,3,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-7.708550,3,true,116,116,14 293 361
GRASP_POP_alpha=0.050000,chart.i,600,3,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-7.708550,3,true,100,100,293 361 14
GRASP_WLS_alpha=0.050000,chart.i,600,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-7.708550,3,true,10004,475,14 293 361
GRASP_alpha=0.050000,chart.i,600,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-7.598375,4,true,10014,172,293 361 98 135
GRASP_FI_alpha=0.050000,chart.i,600,4,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-7.598375,4,true,10005,181,293 361 135 98
RPG_p=20,chart.i,600,4,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-7.598375,4,true,10070,232,361 293 135 98
GRASP_POP_alpha=0.050000,chart.i,600,4,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-7.598375,4,true,10015,176,361 293 135 98
GRASP_WLS_alpha=0.050000,chart.i,600,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-7.598375,4,true,10001,1192,98 293 361 135
GRASP_alpha=0.050000,chart.i,600,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-7.522370,5,true,266,266,293 361 135 422 14
GRASP_FI_alpha=0.050000,chart.i,600,5,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-7.522370,5,true,253,253,293 361 135 14 422
RPG_p=20,chart.i,600,5,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-7.522370,5,true,494,494,293 361 135 14 422
GRASP_POP_alpha=0.050000,chart.i,600,5,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-7.522370,5,true,419,419,293 361 135 14 422
GRASP_WLS_alpha=0.050000,chart.i,600,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-7.522370,5,true,10047,134,422 361 293 14 135
GRASP_alpha=0.050000,chart.i,600,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-7.451490,6,true,10213,310,293 361 14 135 422 114
GRASP_FI_alpha=0.050000,chart.i,600,6,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-7.451490,6,true,10136,1144,14 293 361 135 422 114
RPG_p=20,chart.i,600,6,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-7.451490,6,true,10152,1222,293 135 422 14 114 361
GRASP_POP_alpha=0.050000,chart.i,600,6,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-7.451490,6,true,10112,294,14 293 361 135 422 114
GRASP_WLS_alpha=0.050000,chart.i,600,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-7.451490,6,true,10065,281,422 361 293 14 135 114
GRASP_alpha=0.050000,chart.i,600,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-6.971684,20,true,5689,5689,2 293 361 135 14 114 422 268 106 396 16 248 98 126 375 405 194 342 298 538
GRASP_FI_alpha=0.050000,chart.i,600,20,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-6.971684,20,true,6606,6606,293 361 135 14 422 114 268 396 106 98 16 248 2 126 375 405 194 298 342 538
RPG_p=20,chart.i,600,20,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-6.971684,20,true,16674,16674,361 293 135 405 16 194 126 422 248 396 106 98 2 268 342 114 375 14 538 298
GRASP_POP_alpha=0.050000,chart.i,600,20,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-6.971684,20,true,6820,6820,293 361 135 98 114 422 106 268 396 2 16 248 126 14 375 405 538 194 298 342
GRASP_WLS_alpha=0.050000,chart.i,600,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-6.972810,20,true,10428,9829,422 361 293 14 135 114 268 396 2 106 16 248 98 78 126 298 375 405 538 342
GRASP_alpha=0.050000,chart.i,600,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-6.863815,25,true,16405,5866,293 361 14 135 422 114 268 396 106 98 248 16 2 126 375 405 194 538 563 377 342 571 598 387 298
GRASP_FI_alpha=0.050000,chart.i,600,25,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-6.863815,25,true,30874,30874,293 361 135 14 114 422 396 2 106 16 248 126 375 98 298 538 194 268 387 405 598 563 342 571 377
RPG_p=20,chart.i,600,25,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-6.863815,25,true,33303,33303,14 422 194 375 248 396 106 126 293 16 361 98 135 298 405 538 268 387 571 2 114 563 598 342 377
